[2025.10.27 21:49:32.469] [INFO ]: client fd : 6 receive data, date length : 473, server fd : 7  --source flie : simpleproxy.cpp --line : 365
[2025.10.27 21:49:32.470] [INFO ]: client fd : 6 send data, date length : 468, server fd : 7  --source flie : simpleproxy.cpp --line : 426
[2025.10.27 21:49:32.507] [INFO ]: server fd : 7 receive data, date length : 183, client fd : 6  --source flie : simpleproxy.cpp --line : 437
[2025.10.27 21:49:32.507] [INFO ]: server fd : 7 send data, date length : 183, client fd : 6  --source flie : simpleproxy.cpp --line : 464
[2025.10.27 21:49:32.507] [INFO ]: server fd : 7 receive data, date length : 65536, client fd : 6  --source flie : simpleproxy.cpp --line : 437
[2025.10.27 21:49:32.507] [INFO ]: server fd : 7 send data, date length : 65536, client fd : 6  --source flie : simpleproxy.cpp --line : 464
[2025.10.27 21:49:32.507] [INFO ]: server fd : 7 receive data, date length : 22585, client fd : 6  --source flie : simpleproxy.cpp --line : 437
[2025.10.27 21:49:32.507] [INFO ]: server fd : 7 send data, date length : 22585, client fd : 6  --source flie : simpleproxy.cpp --line : 464
[2025.10.27 21:49:32.662] [INFO ]: client fd : 6 receive data, date length : 347, server fd : 7  --source flie : simpleproxy.cpp --line : 365
[2025.10.27 21:49:32.662] [INFO ]: client fd : 6 send data, date length : 342, server fd : 7  --source flie : simpleproxy.cpp --line : 426
[2025.10.27 21:49:33.020] [INFO ]: server fd : 7 receive data, date length : 175, client fd : 6  --source flie : simpleproxy.cpp --line : 437
[2025.10.27 21:49:33.020] [INFO ]: server fd : 7 send data, date length : 175, client fd : 6  --source flie : simpleproxy.cpp --line : 464
[2025.10.27 21:49:33.020] [INFO ]: server fd : 7 receive data, date length : 49534, client fd : 6  --source flie : simpleproxy.cpp --line : 437
[2025.10.27 21:49:33.021] [INFO ]: server fd : 7 send data, date length : 49534, client fd : 6  --source flie : simpleproxy.cpp --line : 464
[2025.10.27 21:49:33.058] [INFO ]: client fd : 6 receive data, date length : 335, server fd : 7  --source flie : simpleproxy.cpp --line : 365
[2025.10.27 21:49:33.058] [INFO ]: client fd : 6 send data, date length : 330, server fd : 7  --source flie : simpleproxy.cpp --line : 426
[2025.10.27 21:49:33.060] [INFO ]: server fd : 7 receive data, date length : 181, client fd : 6  --source flie : simpleproxy.cpp --line : 437
[2025.10.27 21:49:33.060] [INFO ]: server fd : 7 send data, date length : 181, client fd : 6  --source flie : simpleproxy.cpp --line : 464
[2025.10.27 21:49:33.060] [INFO ]: server fd : 7 receive data, date length : 2453, client fd : 6  --source flie : simpleproxy.cpp --line : 437
[2025.10.27 21:49:33.060] [INFO ]: server fd : 7 send data, date length : 2453, client fd : 6  --source flie : simpleproxy.cpp --line : 464
[2025.10.27 21:49:33.556] [INFO ]: client fd : 6 receive data, date length : 483, server fd : 7  --source flie : simpleproxy.cpp --line : 365
[2025.10.27 21:49:33.556] [INFO ]: client fd : 6 send data, date length : 473, server fd : 7  --source flie : simpleproxy.cpp --line : 426
[2025.10.27 21:49:33.557] [INFO ]: client fd : 8 receive data, date length : 484, server fd : 9  --source flie : simpleproxy.cpp --line : 365
[2025.10.27 21:49:33.557] [INFO ]: client fd : 8 send data, date length : 474, server fd : 9  --source flie : simpleproxy.cpp --line : 426
[2025.10.27 21:49:33.559] [INFO ]: server fd : 9 receive data, date length : 166, client fd : 8  --source flie : simpleproxy.cpp --line : 437
[2025.10.27 21:49:33.559] [INFO ]: server fd : 9 send data, date length : 166, client fd : 8  --source flie : simpleproxy.cpp --line : 464
[2025.10.27 21:49:33.559] [INFO ]: server fd : 9 receive data, date length : 106, client fd : 8  --source flie : simpleproxy.cpp --line : 437
[2025.10.27 21:49:33.559] [INFO ]: server fd : 9 send data, date length : 106, client fd : 8  --source flie : simpleproxy.cpp --line : 464
[2025.10.27 21:49:33.564] [INFO ]: client fd : 12 receive data, date length : 484, server fd : 13  --source flie : simpleproxy.cpp --line : 365
[2025.10.27 21:49:33.564] [INFO ]: client fd : 12 send data, date length : 474, server fd : 13  --source flie : simpleproxy.cpp --line : 426
[2025.10.27 21:49:33.565] [INFO ]: client fd : 10 receive data, date length : 484, server fd : 11  --source flie : simpleproxy.cpp --line : 365
[2025.10.27 21:49:33.565] [INFO ]: client fd : 10 send data, date length : 474, server fd : 11  --source flie : simpleproxy.cpp --line : 426
[2025.10.27 21:49:33.565] [INFO ]: client fd : 14 receive data, date length : 546, server fd : 15  --source flie : simpleproxy.cpp --line : 365
[2025.10.27 21:49:33.565] [INFO ]: client fd : 14 send data, date length : 536, server fd : 15  --source flie : simpleproxy.cpp --line : 426
[2025.10.27 21:49:33.565] [INFO ]: client fd : 16 receive data, date length : 484, server fd : 17  --source flie : simpleproxy.cpp --line : 365
[2025.10.27 21:49:33.566] [INFO ]: client fd : 16 send data, date length : 474, server fd : 17  --source flie : simpleproxy.cpp --line : 426
[2025.10.27 21:49:33.568] [INFO ]: server fd : 15 receive data, date length : 229, client fd : 14  --source flie : simpleproxy.cpp --line : 437
[2025.10.27 21:49:33.568] [INFO ]: server fd : 15 send data, date length : 229, client fd : 14  --source flie : simpleproxy.cpp --line : 464
[2025.10.27 21:49:33.569] [INFO ]: server fd : 15 receive data, date length : 24, client fd : 14  --source flie : simpleproxy.cpp --line : 437
[2025.10.27 21:49:33.569] [INFO ]: server fd : 15 send data, date length : 24, client fd : 14  --source flie : simpleproxy.cpp --line : 464
[2025.10.27 21:49:33.584] [INFO ]: server fd : 13 receive data, date length : 214, client fd : 12  --source flie : simpleproxy.cpp --line : 437
[2025.10.27 21:49:33.584] [INFO ]: server fd : 13 send data, date length : 214, client fd : 12  --source flie : simpleproxy.cpp --line : 464
[2025.10.27 21:49:33.584] [INFO ]: server fd : 13 receive data, date length : 7451, client fd : 12  --source flie : simpleproxy.cpp --line : 437
[2025.10.27 21:49:33.584] [INFO ]: server fd : 13 send data, date length : 7451, client fd : 12  --source flie : simpleproxy.cpp --line : 464
[2025.10.27 21:49:33.589] [INFO ]: server fd : 17 receive data, date length : 215, client fd : 16  --source flie : simpleproxy.cpp --line : 437
[2025.10.27 21:49:33.589] [INFO ]: server fd : 17 send data, date length : 215, client fd : 16  --source flie : simpleproxy.cpp --line : 464
[2025.10.27 21:49:33.589] [INFO ]: server fd : 17 receive data, date length : 11322, client fd : 16  --source flie : simpleproxy.cpp --line : 437
[2025.10.27 21:49:33.589] [INFO ]: server fd : 17 send data, date length : 11322, client fd : 16  --source flie : simpleproxy.cpp --line : 464
[2025.10.27 21:49:33.591] [INFO ]: server fd : 11 receive data, date length : 215, client fd : 10  --source flie : simpleproxy.cpp --line : 437
[2025.10.27 21:49:33.591] [INFO ]: server fd : 11 send data, date length : 215, client fd : 10  --source flie : simpleproxy.cpp --line : 464
[2025.10.27 21:49:33.591] [INFO ]: server fd : 11 receive data, date length : 11320, client fd : 10  --source flie : simpleproxy.cpp --line : 437
[2025.10.27 21:49:33.591] [INFO ]: server fd : 11 send data, date length : 11320, client fd : 10  --source flie : simpleproxy.cpp --line : 464
[2025.10.27 21:49:33.599] [INFO ]: server fd : 7 receive data, date length : 166, client fd : 6  --source flie : simpleproxy.cpp --line : 437
[2025.10.27 21:49:33.599] [INFO ]: server fd : 7 send data, date length : 166, client fd : 6  --source flie : simpleproxy.cpp --line : 464
[2025.10.27 21:49:33.599] [INFO ]: server fd : 7 receive data, date length : 107, client fd : 6  --source flie : simpleproxy.cpp --line : 437
[2025.10.27 21:49:33.599] [INFO ]: server fd : 7 send data, date length : 107, client fd : 6  --source flie : simpleproxy.cpp --line : 464
[2025.10.27 21:49:33.608] [INFO ]: client fd : 18 receive data, date length : 546, server fd : 29  --source flie : simpleproxy.cpp --line : 365
[2025.10.27 21:49:33.608] [INFO ]: client fd : 18 send data, date length : 536, server fd : 29  --source flie : simpleproxy.cpp --line : 426
[2025.10.27 21:49:33.609] [INFO ]: server fd : 29 receive data, date length : 229, client fd : 18  --source flie : simpleproxy.cpp --line : 437
[2025.10.27 21:49:33.609] [INFO ]: server fd : 29 send data, date length : 229, client fd : 18  --source flie : simpleproxy.cpp --line : 464
[2025.10.27 21:49:33.609] [INFO ]: server fd : 29 receive data, date length : 24, client fd : 18  --source flie : simpleproxy.cpp --line : 437
