[2025.10.28 18:44:46.910] [INFO ]: client fd : 6 receive data, date length : 434, server fd : 7  --source flie : simpleproxy.cpp --line : 365
[2025.10.28 18:44:46.910] [INFO ]: client fd : 6 send data, date length : 0, server fd : 7  --source flie : simpleproxy.cpp --line : 426
[2025.10.28 18:44:50.267] [INFO ]: client fd : 6 receive data, date length : 499, server fd : 7  --source flie : simpleproxy.cpp --line : 365
[2025.10.28 18:44:50.267] [INFO ]: client fd : 6 send data, date length : 494, server fd : 7  --source flie : simpleproxy.cpp --line : 426
[2025.10.28 18:44:50.305] [INFO ]: server fd : 7 receive data, date length : 183, client fd : 6  --source flie : simpleproxy.cpp --line : 437
[2025.10.28 18:44:50.305] [INFO ]: server fd : 7 send data, date length : 183, client fd : 6  --source flie : simpleproxy.cpp --line : 464
[2025.10.28 18:44:50.305] [INFO ]: server fd : 7 receive data, date length : 65536, client fd : 6  --source flie : simpleproxy.cpp --line : 437
[2025.10.28 18:44:50.305] [INFO ]: server fd : 7 send data, date length : 65536, client fd : 6  --source flie : simpleproxy.cpp --line : 464
[2025.10.28 18:44:50.305] [INFO ]: server fd : 7 receive data, date length : 22585, client fd : 6  --source flie : simpleproxy.cpp --line : 437
[2025.10.28 18:44:50.305] [INFO ]: server fd : 7 send data, date length : 22585, client fd : 6  --source flie : simpleproxy.cpp --line : 464
[2025.10.28 18:44:50.411] [INFO ]: client fd : 8 receive data, date length : 479, server fd : 9  --source flie : simpleproxy.cpp --line : 365
[2025.10.28 18:44:50.411] [INFO ]: client fd : 8 send data, date length : 469, server fd : 9  --source flie : simpleproxy.cpp --line : 426
[2025.10.28 18:44:50.413] [INFO ]: server fd : 9 receive data, date length : 288, client fd : 8  --source flie : simpleproxy.cpp --line : 437
[2025.10.28 18:44:50.414] [INFO ]: server fd : 9 send data, date length : 288, client fd : 8  --source flie : simpleproxy.cpp --line : 464
[2025.10.28 18:44:50.414] [INFO ]: server fd : 9 receive data, date length : 1970, client fd : 8  --source flie : simpleproxy.cpp --line : 437
[2025.10.28 18:44:50.414] [INFO ]: server fd : 9 send data, date length : 1970, client fd : 8  --source flie : simpleproxy.cpp --line : 464
[2025.10.28 18:44:50.421] [INFO ]: client fd : 10 receive data, date length : 458, server fd : 11  --source flie : simpleproxy.cpp --line : 365
[2025.10.28 18:44:50.421] [INFO ]: client fd : 10 send data, date length : 453, server fd : 11  --source flie : simpleproxy.cpp --line : 426
[2025.10.28 18:44:50.423] [INFO ]: client fd : 14 receive data, date length : 497, server fd : 15  --source flie : simpleproxy.cpp --line : 365
[2025.10.28 18:44:50.423] [INFO ]: client fd : 14 send data, date length : 492, server fd : 15  --source flie : simpleproxy.cpp --line : 426
[2025.10.28 18:44:50.423] [INFO ]: client fd : 12 receive data, date length : 502, server fd : 13  --source flie : simpleproxy.cpp --line : 365
[2025.10.28 18:44:50.423] [INFO ]: client fd : 12 send data, date length : 492, server fd : 13  --source flie : simpleproxy.cpp --line : 426
[2025.10.28 18:44:50.425] [INFO ]: server fd : 11 receive data, date length : 289, client fd : 10  --source flie : simpleproxy.cpp --line : 437
[2025.10.28 18:44:50.425] [INFO ]: server fd : 11 send data, date length : 289, client fd : 10  --source flie : simpleproxy.cpp --line : 464
[2025.10.28 18:44:50.425] [INFO ]: server fd : 11 receive data, date length : 9170, client fd : 10  --source flie : simpleproxy.cpp --line : 437
[2025.10.28 18:44:50.425] [INFO ]: server fd : 11 send data, date length : 9170, client fd : 10  --source flie : simpleproxy.cpp --line : 464
[2025.10.28 18:44:50.431] [INFO ]: server fd : 13 receive data, date length : 288, client fd : 12  --source flie : simpleproxy.cpp --line : 437
[2025.10.28 18:44:50.431] [INFO ]: server fd : 13 send data, date length : 288, client fd : 12  --source flie : simpleproxy.cpp --line : 464
[2025.10.28 18:44:50.431] [INFO ]: server fd : 13 receive data, date length : 1035, client fd : 12  --source flie : simpleproxy.cpp --line : 437
[2025.10.28 18:44:50.431] [INFO ]: server fd : 13 send data, date length : 1035, client fd : 12  --source flie : simpleproxy.cpp --line : 464
[2025.10.28 18:44:50.431] [INFO ]: client fd : 16 receive data, date length : 496, server fd : 17  --source flie : simpleproxy.cpp --line : 365
[2025.10.28 18:44:50.431] [INFO ]: client fd : 16 send data, date length : 486, server fd : 17  --source flie : simpleproxy.cpp --line : 426
[2025.10.28 18:44:50.431] [INFO ]: server fd : 15 receive data, date length : 755, client fd : 14  --source flie : simpleproxy.cpp --line : 437
[2025.10.28 18:44:50.431] [INFO ]: server fd : 15 send data, date length : 755, client fd : 14  --source flie : simpleproxy.cpp --line : 464
[2025.10.28 18:44:50.434] [INFO ]: client fd : 8 receive data, date length : 492, server fd : 9  --source flie : simpleproxy.cpp --line : 365
[2025.10.28 18:44:50.434] [INFO ]: client fd : 8 send data, date length : 482, server fd : 9  --source flie : simpleproxy.cpp --line : 426
[2025.10.28 18:44:50.434] [INFO ]: server fd : 17 receive data, date length : 288, client fd : 16  --source flie : simpleproxy.cpp --line : 437
[2025.10.28 18:44:50.434] [INFO ]: server fd : 17 send data, date length : 288, client fd : 16  --source flie : simpleproxy.cpp --line : 464
